,,COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,,,,,,,,,,,,,
LMFAO,252,z13pshr4npe2uphcd23ueb35eq3tfv3ta,Reynad Gamer,2015-04-04T06:11:32.255000,"&#128079; congrats you've turned a hoe into a housewife, don't get shitty when your guys start singing they hit it first. #ButThatsNoneOfMyBusiness",1,,,,,,,,,,,,,
LMFAO,253,z12nippylqvqshgqb04cdbgywx3kcxhgfug0k,Captain Liverpool,2015-03-31T13:56:40.139000,&#128095,1,,,,,,,,,,,,,
LMFAO,254,z13ajr3ainzmg1lnd23gwt2phxmcsfbbu04,Dloga2,2015-03-31T03:01:14.438000,"&#128114;&#128069;&#128166;&#128149; - &#128514;&#128557; omg just thinccin of you makes me laugh, we use to STAY talking shit in 3rd period, you cute, &amp; you my bitch &#9994;&#128514;&#128557;",1,,,,,,,,,,,,,
LMFAO,255,z132t3fhixrdghdhu04ciz2i4ovhezcgnrc0k,Law Halkett,2015-03-29T07:12:48.792000,&#128119,1,,,,,,,,,,,,,
LMFAO,256,z124cfkz5v34vrp4y04cerpiwpmxthywlhw,VidéoRiveaux,2015-03-28T14:03:55.093000,"&#128128; RT @OGBEARD: ""OMG LIL B FOLLOWED ME YASSSS"" 

bitch he follow everybody shut yo ass up",1,,,,,,,,,,,,,
LMFAO,257,z13hwtvwqqqutf3wy04ci3abiyequ5iydgc,Maria Maldonado,2015-03-26T19:09:38.242000,&#128128,1,,,,,,,,,,,,,
LMFAO,258,z12istbx2lzbszmom04cfbgixnbrsbgai0s,Candyman 1000,2015-03-23T23:38:12.539000,&#128129,1,,,,,,,,,,,,,
LMFAO,259,z12nglcrcmv3u5ijj04cjbup0tatvhozsu00k,lacy mclean,2015-03-23T01:01:36.343000,&#128131,1,,,,,,,,,,,,,
LMFAO,260,z13icxbwzk35jzx5t04cezey0rnptrsxzdg,CHM Guitar™,2015-03-22T15:10:43.815000,&#128139,1,,,,,,,,,,,,,
LMFAO,261,z125zdpzksrzyt10m232x1cpcobdjduoo04,Pj Jessie,2015-03-22T01:04:09.486000,"&#128149;&#128149;&#128149; pussy ride dick like she a Jamaican / \ / &#128167;\ 
. */. &#127796; |. &#165;~ ! &#127796;. | &gt; \ 
&#128043; $. / &#127806;\ ; &#128043; ) &amp;&#128043;*",1,,,,,,,,,,,,,
LMFAO,262,z13eglu51lmgxbhj304cfh2ifo3phfqwa3k,Maximus Decimus Meridius,2015-03-21T19:57:26.765000,&#128165,1,,,,,,,,,,,,,
LMFAO,263,z134tnezjunhvxqq504cfpcr2qajwj0gbo40k,조윤기,2015-03-21T18:25:05.665000,&#128175,re watching this video when big bang happened<br />i do﻿,1,,,,,,,,,,,,
LMFAO,264,z135txtbpqrgsn0hn04ch115apamjrurr2k,Champagne Pedro,2015-03-21T14:18:39.798000,&#128175,1,,,,,,,,,,,,,
LMFAO,265,z13vc3dz5ofug1ozy04cddlzptumwhyodhs,Carren Mangali,2015-03-21T07:01:04.171000,&#128347,1,,,,,,,,,,,,,
LMFAO,266,z13ecbgzonmri3yjj04cj14ooragi1ij450,Kingphillip9,2015-03-20T22:24:23.394000,&#128514,1,,,,,,,,,,,,,
LMFAO,267,z12cfli4lrqld3nde22lujqpgtephxu5a04,Courtney Foama,2015-03-20T21:33:44.707000,"&#128514; Gucci b having me on my rude shit&#8220;@AmazinNaNa: Lol that's not nice ""@SMCo71: "" that bitch aint worth a quarter """"&#8221;",1,,,,,,,,,,,,,
LMFAO,268,z13dxnsrvvfiu5ipf04cfxpowt3swh2oi34,Emily Horposniac,2015-03-19T10:33:00.987000,&#128514,t get butt hurt)  ﻿,1,,,,,,,,,,,,
LMFAO,269,z12kz3koilrlvlkkb23kfvypoofnejk1t,Dylan McGuire,2015-03-19T00:45:07.797000,&#128514,1,,,,,,,,,,,,,
LMFAO,270,z12ggrma3oj2e5fl022dcrephr3ejhxfw,Alfred zipagan,2015-03-16T01:01:51.652000,&#128514,1,,,,,,,,,,,,,
LMFAO,271,z12ofhliokunzd4y504cdxjymr2xyr3azhg,Hamza Hamza,2015-03-15T14:03:27.801000,&#128514,1,,,,,,,,,,,,,
LMFAO,272,z13eulmg4uqsitk4a04cfjxzhpiqj3pycrg0k,Villads Hallundbæk,2015-03-14T16:16:22.607000,&#128514,1,,,,,,,,,,,,,
LMFAO,273,z13ef3oyslrmdjka204cdngjlvqpibvglr40k,Pedro Lombillo,2015-03-13T00:27:41.285000,&#128514,1,,,,,,,,,,,,,
LMFAO,274,z12jdpyjcompvrtsn224x1wottiqzb0xd04,Serbian Boy,2015-03-11T18:36:40.423000,&#128514,1,,,,,,,,,,,,,
LMFAO,275,z12nexwg5uj0zr2ph04cjbjgskioe1fzsug0k,GrayGRW,2015-03-11T05:26:51.968000,&#128514,1,,,,,,,,,,,,,
LMFAO,276,z124vlmbks2nybpou04cfv4i3vawebsxeic,TA Stealth,2015-03-11T01:25:46.234000,&#128514,1,,,,,,,,,,,,,
LMFAO,277,z13oc5zxxx2tynzdd23mtn1x2ujzct3kf,Peter Sadek,2015-03-09T18:44:22.184000,&#128514,1,,,,,,,,,,,,,
LMFAO,278,z12hvvki4xite3sjl04cfp34wxy0fr0qjgs,latisha garcia,2015-03-09T00:33:08.463000,&#128514,1,,,,,,,,,,,,,
LMFAO,279,z13si3qrjn3ae1m0s235g5wpgqqmfpgee,JS Scott,2015-03-08T21:27:05.377000,"&#128514;&#128514; niggas sending screenshots of me to they bitches like "" stop texting cuh "" &#128557;",1,,,,,,,,,,,,,
LMFAO,280,z132wbtj1qazyhruq235g5wpgqqmfpgee,JS Scott,2015-03-08T21:22:08.901000,&#128514,1,,,,,,,,,,,,,
LMFAO,281,z12lxpco5rekcfhem23zgptr3lijs3njg04,Marcus Wilkes,2015-03-05T10:52:51.062000,&#128514,1,,,,,,,,,,,,,
LMFAO,282,z13jg1hq5nbadhifc224jptibp2hc511n,JuniorVlogz,2015-03-03T21:02:26.389000,&#128514,1,,,,,,,,,,,,,
LMFAO,283,z12jgfripnqmhdq4i04cd144fxzudh5rngw,Олег Хижняк,2015-03-03T20:32:54.736000,"&#128514;&#128514;&#128514; RT &#8220;@TuneLuciano: this hoe just DM'd me sayin ""never give up in your dreams""...fuckin fortune cookie ass hoe, fuck out my DM's&#8221;",1,,,,,,,,,,,,,
LMFAO,284,z13gdhroxseayvg3d23lglzztnzzylcbp04,Amber Wentworth,2015-03-01T16:53:54.318000,&#128514,1,,,,,,,,,,,,,
LMFAO,285,z132ep1gxunohv3as04cgjsomlfhtnc5pwo0k,Jephone Cañas,2015-03-01T11:29:19.167000,"&#128514;&#128514;&#128514; RT@gxdlyvisuals: ""bitch i know you got games on your phone"" http://t.co/I2HyINFIdW",1,,,,,,,,,,,,,
LMFAO,286,z120i3krmo2bjrai104ceheoqtn0ur0wpuo0k,Aye Thiri Paing,2015-03-01T05:13:01.606000,&#128514,1,,,,,,,,,,,,,
LMFAO,287,z13ajrlbklm5jlxxt04cjx2rktq0y1kxmy40k,santi1525 deadzone,2015-03-01T01:10:37.298000,&#128514,1,,,,,,,,,,,,,
LMFAO,288,z13yy52qimylh3vbe04cjx2rktq0y1kxmy40k,santi1525 deadzone,2015-03-01T01:10:10.980000,"&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg",1,,,,,,,,,,,,,
LMFAO,289,z13pdv1rptqbuxe1123kdzpaozbcgtr1z,Johanna Sarmiento,2015-02-28T22:00:56.179000,&#128514,1,,,,,,,,,,,,,
LMFAO,290,z13ss53p4unscfngi04cjdhornvlz51zfak,allen webb,2015-02-28T21:01:42.150000,&#128514,1,,,,,,,,,,,,,
LMFAO,291,z13uvdwgrxetgfm0522tzr44tliyuvcgy04,Kawiana Lewis,2015-02-27T02:20:40.987000,"&#128514;&#128514;&#128514;&#128514; &#128128;&#128128; &#8220;@LisforLex: No bitch go away &#9995;""@subnorbot1: @Tats_NSnapbacks @LisforLex @LisforLex tu puta madre @carlosnoodles""&#8221;",1,,,,,,,,,,,,,
LMFAO,292,z13wwxhgmr2ocvbks22mdpdwdu3lz3mze04,Jarelys Mellado,2015-02-23T00:37:24.817000,&#128514,1,,,,,,,,,,,,,
LMFAO,293,z134vn15sxiwyfzhv04ch3no3zj2sdsqqw40k,Sid,2015-02-21T06:19:03.549000,&#128514,1,,,,,,,,,,,,,
LMFAO,294,z12wsvobapnaetddg23ge12bkmrcy3bnf,Hamad Alhashash,2015-02-21T06:12:04.347000,&#128514,1,,,,,,,,,,,,,
LMFAO,295,z122vlk54r21gd3mr224yvqbouiejbqen,Pablo Cantellano,2015-02-20T16:23:25.378000,&#128514,1,,,,,,,,,,,,,
LMFAO,296,z12syxex2mmuzbubp04chlrhcvrnsvx4urw0k,Lotoya Bolan,2015-02-20T01:54:39.930000,&#128514,1,,,,,,,,,,,,,
LMFAO,297,z13kersqlnzmxnhqo04chlrhcvrnsvx4urw0k,Lotoya Bolan,2015-02-20T01:53:33.412000,&#128514,1,,,,,,,,,,,,,
LMFAO,298,z13hcfwhxwazujhxc04cc5m5wk2vsxd5sxk0k,Fernando Luis Vega martinez,2015-02-20T01:30:11.826000,&#128514,1,,,,,,,,,,,,,
LMFAO,299,z13atpsx4ojrh3ze323nfbz4fzztjbik3,alanluna3,2015-02-18T17:45:43.182000,&#128514,1,,,,,,,,,,,,,
LMFAO,300,z12fibbiprvywrlum233gno4mwr0dzxp404,‫جوجو جوجو‬‎,2015-02-17T04:25:01.940000,"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@betysweetcocker: That pussy is just....&#128561; imma assume she just had a baby like..the day before""",1,,,,,,,,,,,,,
LMFAO,301,z13dehi4opigjlccv22zijqwwt3svpoag04,michael orton,2015-02-16T16:21:37.901000,"&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@AlisaRenee: you a faggot if you eat pork chops.""",1,,,,,,,,,,,,,
LMFAO,302,z13fd5trkvvmublwk04cidcahpuhud1xghk,Vitaly Denisovs,2015-02-15T21:19:55.060000,&#128514,1,,,,,,,,,,,,,
LMFAO,303,z13kyvhzivqmhjq1w220jnaxquu3grwkt,PatrickMcCrowell,2015-02-12T02:30:08.801000,&#128514,1,,,,,,,,,,,,,
LMFAO,304,z13lxrgzqoawwzojz04cdl44yojcgnpjocg,Happy Panda,2015-02-12T01:14:44.306000,&#128514,1,,,,,,,,,,,,,
LMFAO,305,z132cvvy1ob3ht2er23dundqdtertjmlg,TheLjc808,2015-02-10T19:48:56.558000,&#128514,1,,,,,,,,,,,,,
LMFAO,306,z12fsvio0mf5dxyhb04cg3qahnydxbcbi3s,Adyel Rodriguez,2015-02-10T07:33:49.035000,&#128514,1,,,,,,,,,,,,,
LMFAO,307,z12expkpjuvlf1b0q23rcjwhlum4s5xym04,Victoria Morales,2015-02-08T05:34:28.216000,"&#128514;&#128514;&#8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.&#8221;",1,,,,,,,,,,,,,
LMFAO,308,z13yu34jayugzjn0q231elsrimbpyjmrp04,George Smith,2015-02-05T01:47:19.970000,&#128514,1,,,,,,,,,,,,,
LMFAO,309,z13qfdrbsxfawpbzz04cclnxskurjhjwgas,Filthy BarDown,2015-02-04T11:47:27.653000,"&#128514;&#128557; RT @kiaaXO_: RT @sweetbre_xo: Lmfao ""@BeingMsDaisy: WTF kinda pussy my mom think I got, buying this shit. &#128530;&#9995; http://t.co/uZvnXQFMFn""",1,,,,,,,,,,,,,
LMFAO,310,z13ugjjpwnvisp5l0221x1o5ovvocj1ox04,Helperitza,2015-02-04T10:23:50.394000,&#128514,1,,,,,,,,,,,,,
LMFAO,311,z13df3vz5urkir1eh22zcf3xhvqmi5j0f,jose delacruz,2015-02-03T21:44:11.740000,&#128514,1,,,,,,,,,,,,,
LMFAO,312,z12fgphykwn0vb2du23ftzmjulq0z1olv,алексей алгаев,2015-02-01T15:51:59.518000,&#128514,1,,,,,,,,,,,,,
LMFAO,313,z13bcvcqts3bwtl3g223shlrvqe1wdtmg,KingLoTheDancer,2015-02-01T05:48:32.623000,"&#128518;""@QbF150: On a leash &#128555;RT @80sbaby4life: Just pussy &#128553;""",1,,,,,,,,,,,,,
LMFAO,314,z12duvyaxqmrstxs3223jdjjrsb0wllzn04,Vivid Phantasm,2015-01-31T23:42:34.531000,&#128520,1,,,,,,,,,,,,,
LMFAO,315,z124jvbxusjnsn2oi04cidm5hqmoftu4ovg0k,XxNorwegianELITEGaming xX,2015-01-31T20:56:05.396000,&#128520,1,,,,,,,,,,,,,
LMFAO,316,z12isnmj3wuovj4tt22stv0x1kblzls1w,Sandy Torres,2015-01-30T16:48:13.985000,"&#128521;&#128077;
#yep #donttryme #bitch #bitchmode #testme #Truth #trust http://t.co/ky9Fi39zUx",1,,,,,,,,,,,,,
LMFAO,317,z12psnvzpybbshnrc04citbzwpfmfnb5jws0k,ann anne,2015-01-28T16:29:16.993000,"&#128525;&#128525;&#128525;

&#8220;@whatskillfeed: i guess ill just trash this drawing because of roster changes...&#128532; http://t.co/2r8wqgE8cR&#8221;",1,,,,,,,,,,,,,
LMFAO,318,z12cvbyjjmuwvxivx223tpujulrwwdt5j04,ampai gmuer,2015-01-27T13:23:56.061000,"&#128527; haahaa ,dumb bitch",1,,,,,,,,,,,,,
LMFAO,319,z13ijz1zetarj31dk22nfl0qvyneyxn0l,sahir omran,2015-01-27T09:43:48.741000,&#128530,1,,,,,,,,,,,,,
LMFAO,320,z13rdxlhnrukflfe3225hbpxxneuhjrr104,Mizz swagger,2015-01-27T01:53:24.950000,&#128530,1,,,,,,,,,,,,,
LMFAO,321,z13iwdr5vwrasfbhp04ccj2wqmi4inawgms0k,Eric Carbajal,2015-01-26T18:27:00.309000,&#128530,1,,,,,,,,,,,,,
LMFAO,322,z13cedgolkfvw3xey22kcnzrfm3egjj0z,Rafael Diaz Jr,2015-01-25T20:57:46.039000,&#128530,1,,,,,,,,,,,,,
LMFAO,323,z12ezvvihrjeerscl22kcnzrfm3egjj0z,Rafael Diaz Jr,2015-01-25T20:56:06.533000,&#128532,1,,,,,,,,,,,,,
LMFAO,324,z12rjlojyufktna4n04cijvxgwb2gx4ouac,James Wolf,2015-01-23T21:44:55.558000,&#128532,1,,,,,,,,,,,,,
LMFAO,325,z13sjj4onknyfdcys04ccncpzrajjzka3kc0k,Ioan Meruta,2015-01-22T23:31:42.316000,"&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year",1,,,,,,,,,,,,,
LMFAO,326,z12pyzwiourgc1t2f22wzj5xuoeqvxdp104,Ruben Aviles,2015-01-22T02:08:41.056000,&#128540,1,,,,,,,,,,,,,
LMFAO,327,z13wyfhopsvthjlio04cfxkawnbou1ogbdw,monique graham,2015-01-20T19:21:30.191000,&#128543,1,,,,,,,,,,,,,
LMFAO,328,z12hixnzcv2svl5w004cclnglvncdrrw0qs0k,sarah-ann erasmus,2015-01-20T15:02:17.552000,&#128553,1,,,,,,,,,,,,,
LMFAO,329,z132e5zqwlbmjrich234epwa2kiwehdmd,Priscilla Sipinga,2015-01-19T05:53:12.118000,&#128553,1,,,,,,,,,,,,,
LMFAO,330,z12zw32jkmqxc1eba04chv2renb2gnaxiww0k,Lindsay Reynolds,2015-01-19T00:40:40.097000,&#128553,1,,,,,,,,,,,,,
LMFAO,331,z13my12oyyrxdzfj204chp5pnryfe11wrbk,SuperPanic3,2015-01-17T20:26:39.026000,&#128553,)﻿,1,,,,,,,,,,,,
LMFAO,332,z13mhniosvv4hxn5d04cjpf4wobwwdpgjw40k,chuvi cc1800,2015-01-15T23:43:37.589000,&#128553,1,,,,,,,,,,,,,
LMFAO,333,z12pvpi4qyvqz3cez23ugbyz3sbxhfhqk04,Marie Joof,2015-01-13T17:35:36.999000,&#128553,1,,,,,,,,,,,,,
LMFAO,334,z12lipxpunj5d1okw22bip4gvnbswlzhx04,‫غاردينا خالد‬‎,2015-01-12T06:06:06.398000,&#128553,1,,,,,,,,,,,,,
LMFAO,335,z12ljdl4bxywxz2mu22ptrdoss2se1jvd,Heath D,2015-01-11T03:51:21.565000,&#128555,1,,,,,,,,,,,,,
LMFAO,336,z13dxxabcp3ggby5y04cilbz0ojlyprwt1g,‫مريم الهندي‬‎,2015-01-10T22:00:57.333000,&#128555,1,,,,,,,,,,,,,
LMFAO,337,z12bvjiqdvbrfzk1s23odzs53wjphzacf,‫مريم الهندي‬‎,2015-01-10T22:00:55.762000,&#128557,1,,,,,,,,,,,,,
LMFAO,338,z13jzn1hvk35dxxzu04cj5lqmzv2thoquag,Sophie Flores,2015-01-10T18:17:21.145000,&#128557,1,,,,,,,,,,,,,
LMFAO,339,z13xgdojpwbbu54ta233yvar1t3jszxvt,rbsully,2015-01-09T03:44:56.996000,&#128557,1,,,,,,,,,,,,,
LMFAO,340,z12rvtogemvtv3xnq23zc3erxsfui52ht04,jessie J,2015-01-08T16:16:52.163000,"&#128557; RT @red_daddy17: But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!",1,,,,,,,,,,,,,
LMFAO,341,z12zu1eg2s2pfpfud23hj1ejcreptjntw,Anne Marie Chavez,2015-01-06T05:53:18.140000,&#128557,1,,,,,,,,,,,,,
LMFAO,342,z12ohnbxzqihgdywx04cdnkxpkzxfd5ie20,BMB Beats,2015-01-05T21:33:38.426000,&#128557,1,,,,,,,,,,,,,
LMFAO,343,z12kvdhbglbuyzmrh04cjzbronnafhhqayw0k,stupittmoran,2015-01-04T15:42:24.811000,&#128557,1,,,,,,,,,,,,,
LMFAO,344,z13le5mr1li0h1hbw04chliisqacyxpht0s,Gu Sw,2015-01-03T19:28:51.794000,&#128557,1,,,,,,,,,,,,,
LMFAO,345,z125tbogfxjjivxv523vwpkyaznetaic,On the Positive,2015-01-01T21:16:37.765000,&#128557,-)﻿,1,,,,,,,,,,,,
LMFAO,346,z12gtjlifwmqjxjrg04cj5ggpufsdvrhhks0k,Darleen Tran,2015-01-01T04:41:31.104000,"&#128557;&#128557;&#128557; RT @VineForTheByrd: Bae: go text your hoes 
Me: https://t.co/5PAfEceL1i",1,,,,,,,,,,,,,
LMFAO,347,z122vp4rxpv4ejfaf04cilzwykrhd1eqkms0k,Anna Louise Puzon,2014-12-26T12:21:05.108000,&#128557,1,,,,,,,,,,,,,
LMFAO,348,z13uu5dyinf2yplb504civzz5obby5baucg,Simply Terrell,2014-12-26T11:17:56.976000,&#128557, Follow me on twitter //therealterrell_ <br />And I will follow you back 👀﻿,1,,,,,,,,,,,,
LMFAO,349,z13vehm4enr5zbohl04chhjoixzes32rvjw,Desert Loner,2014-12-25T19:52:25.333000,&#128557,1,,,,,,,,,,,,,
LMFAO,350,z12xevzwtyyftlhma22qdp4ocljizpouh,Beatriz A York,2014-12-25T19:20:32.982000,&#128561,1,,,,,,,,,,,,,
LMFAO,351,z13ue5b4sw25i3s4g04cg3grnmmue33bysg0k,Cora Whatley,2014-12-23T01:50:41.928000,&#128563,ll subscribe back﻿,1,,,,,,,,,,,,
LMFAO,352,z13pvzzwyr2nhfn1y22btbtgjpmfw1ggn04,Shanu Dias,2014-12-22T11:51:16.881000,&#128563,1,,,,,,,,,,,,,
LMFAO,353,z12shxbbulncyx43n23psbzohvumz1nib04,Will Smith,2014-12-22T04:56:24.257000,&#128563,1,,,,,,,,,,,,,
LMFAO,354,z12cjj2qyo34i3ga204ci3hatn3vhlcoxkw0k,Aaa Bbb,2014-12-21T06:07:48.379000,"&#128563; RT @ariluvsall: Niccas y'all need lives, money, pussy, hobbies, or sum guidance ... Bunch of Petty miserable dick n a booty ass Boys ...",1,,,,,,,,,,,,,
LMFAO,355,z123ed2yctjnj1db204cczmorvvjsdgyevo0k,orcou,2014-12-20T05:03:42.146000,&#128563,1,,,,,,,,,,,,,
LMFAO,356,z12ni35onpvyvro4g04cd3jihoyrdbuxh3s,Ari Kip,2014-12-19T17:00:34.759000,&#128563,1,,,,,,,,,,,,,
LMFAO,357,z125etvpxve3yvow004cd3bzmqfkfxohvgk,Kassidy Norris,2014-12-18T22:33:26.485000,&#128563,1,,,,,,,,,,,,,
LMFAO,358,z12eyz2r5pyecvutk22ktrfyllf0w3jxc04,Janja Kmetič,2014-12-17T15:37:12.685000,&#128583,1,,,,,,,,,,,,,
LMFAO,359,z13khxlwczzei1ymm22pv5bphlmuzrzac04,AUSENCIO garrido,2014-12-17T02:33:31.397000,&#128588,1,,,,,,,,,,,,,
LMFAO,360,z13by3wrfuykidc2z23vux3iesumfjfml,Jesse Basurto,2014-12-12T08:50:18.674000,&#128588,1,,,,,,,,,,,,,
LMFAO,361,z13auvkhpurljfgfr23dzvgonsz5sncv5,Ben Smith,2014-12-10T16:53:09.604000,"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",1,,,,,,,,,,,,,
LMFAO,362,z12zurhazmyqyvn4u04cfdurxvzlyzdi4k00k,Tyler Jackson,2014-12-10T16:28:43.637000,&#128588,1,,,,,,,,,,,,,
LMFAO,363,z13wvz54kv3ow3dct233jb5ptof2d10se,Edgar's Finest,2014-12-09T05:35:45.812000,"&#128588;RT @Ke2yourheart I don't want my man txtn, tlkn, lookin, yet alone speakin to you hoes. I'm not insecure at ALL. y'all hoes CANT BE Trusted",1,,,,,,,,,,,,,
LMFAO,364,z12yyhzw0peixhqvq22efdjgvxeiuz4s1,LegacyStarz OS,2014-12-07T06:40:55.233000,&#128588,1,,,,,,,,,,,,,
LMFAO,365,z12cz3t4ekahf3kfo23if1spxv3wd3zco,caitlyn keffer,2014-12-06T19:45:01.381000,&#128700,1,,,,,,,,,,,,,
LMFAO,366,z13hxfdrqom5clnaa04cgx5hkpqjexhh3wk0k,DERRICK HANFORD,2014-12-05T22:52:29.316000,"&#191;Como se llama el ni&#241;o m&#225;s delgado de Jap&#243;n? Yocomo Poko

&#164;&#176;&#164;&#176; gino &#176;&#164;&#176;&#164;",white genocide&quot,  thank you﻿,1,,,,,,,,,,,
LMFAO,367,z13bipqrryirzp2sx224srirayqyhrdr104,omar tellez,2014-12-05T03:58:16.030000,&#193,1,,,,,,,,,,,,,
LMFAO,368,z13txnfjov2tgle5z04cfd4jlyflx52ysbk,tchangkou,2014-12-04T01:31:02.296000,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",1,,,,,,,,,,,,,
LMFAO,369,z12vevn4xzbmstvui23mi5ki2lnfu14pp04,Tan Jia Min,2014-11-29T05:53:19.584000,&#8216,1,,,,,,,,,,,,,
LMFAO,370,z12fy55oxki3u1ryi04cjprhawawcvkzivo0k,GORHD/TV Studio,2014-11-25T16:15:50.566000,"&#8220;@0ddtoddler: When people refer to their girlfriend as their ""bitch"" &#128528; ....&#8221; I know how it sounds but it's how we mean it lol",1,,,,,,,,,,,,,
LMFAO,371,z12pfhgg3vrnuhme122ixxdx5zyyit5ac04,Jaymes Michie,2014-11-11T18:01:00.198000,"&#8220;@1_anddone: Fuck east st john and all they fans, familys , &amp; friends&#8221;

Shut yo bitch ass up",1,,,,,,,,,,,,,
LMFAO,372,z12jzdjxvvmxz3ymb23fwhyg4ub0xdju2,craftygirl20141,2014-11-10T19:46:03.336000,&#8220,1,,,,,,,,,,,,,
LMFAO,373,z13mgtcxivevf3thn04cdvty0sqzuteqpys0k,Sean B,2014-11-10T07:35:42.081000,"&#8220;@21Cvasquez: My brother is a bitch, pussy, faggot, etc.&#8221; you just like getting beat up don't you?",1,,,,,,,,,,,,,
LMFAO,374,z13eszqb3vejd3il423aslfyqnrzh5kto,Malyka Mason,2014-11-09T13:59:14.102000,&#8220,1,,,,,,,,,,,,,
LMFAO,375,z13jxrajxkydifipt04cjtvboqfhelloucs,Alex Despotovic,2014-11-08T05:52:20.157000,"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;",1,,,,,,,,,,,,,
LMFAO,376,z130eftalyfoy1rga04cdh1jtovuvvpofkg0k,2010shevy,2014-11-06T01:23:03.262000,&#8220,1,,,,,,,,,,,,,
LMFAO,377,z131x1cimrnfuz2zs04ci5gqvqemyb2jsp00k,OFFICIAL LEXIS,2014-11-04T20:26:48.030000,&#8220,t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt,﻿,1,,,,,,,,,,,
LMFAO,378,z13kwxlguqubw5aeo22gxx3a1zfvux4a304,Hunter Scott,2014-11-01T04:23:42.175000,&#8220,1,,,,,,,,,,,,,
LMFAO,379,z12gvlyixpjfwrpme23rxfubjvzkvp42s,Toan732,2014-10-31T02:49:34.017000,&#8220,1,,,,,,,,,,,,,
LMFAO,380,z124hbc4umr5yxikd23kupyodqvben3yb04,Sami Nashawi,2014-10-29T15:28:53.402000,"&#8220;@50TysonRap: Aye nigga, who tryna freestyle?&#8221; You trash though lol",1,,,,,,,,,,,,,
LMFAO,381,z12nyp2j5zy5dxrxi04cilmypritghhhmyc0k,Por Phizer,2014-10-16T20:10:15.922000,&#8220,1,,,,,,,,,,,,,
LMFAO,382,z130tflr2suzejk2s22expyzjmfjifvgs04,Sebastian Garcia,2014-10-16T00:50:14.327000,&#8220,1,,,,,,,,,,,,,
LMFAO,383,z13lclswozbsxp0qw04cetjgyxmifduae34,krayziejcs,2014-10-15T19:57:29.498000,"&#8220;@9acino_: Even though Trunks was one of the main characters, Dragon Ball GT was lowkey weak weak&#8221;

Nothing lowkey about it.. Shit was trash",1,,,,,,,,,,,,,
LMFAO,384,z13ezr0rmk2kxz0rr04ch1iids2nhnnglh4,Maria Martinez,2014-10-12T03:13:00.872000,&#8220,1,,,,,,,,,,,,,
LMFAO,385,z13rs3fimnydzjdu423qudibdzm0sbyjh04,johnlord joaquino,2014-10-10T11:31:33.153000,&#8220,1,,,,,,,,,,,,,
LMFAO,386,z13mzpjq0wjly1ag304cfvsxhmmicxmg0gs,Rajnoor Bawa,2014-10-07T17:48:27.641000,&#8220,1,,,,,,,,,,,,,
LMFAO,387,z13espsintyhfv3fk23iidkjuojsfnib304,James Marrin,2014-10-05T01:41:04.984000,&#8220,1,,,,,,,,,,,,,
LMFAO,388,z13wz10yyn3wz3fu523zzzeackarhvpu4,bebishyne alicdan,2014-10-04T13:16:55.971000,"&#8220;@A_Brown_30: Frogger, best game ever&#8221; only cuz You suck at flappy bird",1,,,,,,,,,,,,,
LMFAO,389,z12djvertlrhwxulk231cfoxblesxj2zq04,Brittany Tennyson,2014-10-04T04:31:08.642000,&#8220,1,,,,,,,,,,,,,
LMFAO,390,z13iyvux4tzxsdf2x23vixxpfxfbixban04,((A.B)),2014-10-04T01:35:02.414000,&#8220,1,,,,,,,,,,,,,
LMFAO,391,z12bdp1b5wekjb1ci22itf3alnfvzfibo04,xiaoying chen,2014-10-02T15:00:43.724000,&#8220,1,,,,,,,,,,,,,
LMFAO,392,z130drwgasjgevh0n234ht3gfrmugfguz,Guren - MKII,2014-10-01T19:53:07.387000,&#8220,m subscribe﻿,1,,,,,,,,,,,,
LMFAO,393,z13mh3gi0s3cdjhvy23bzpebkqzyexsar04,ＯＧＶＡＤＥＲ,2014-09-29T02:54:58.986000,&#8220,1,,,,,,,,,,,,,
LMFAO,394,z13lsx44zmmqzz2mv22tefeb2undfvcov04,Whami inc.,2014-09-27T17:41:15.536000,&#8220,1,,,,,,,,,,,,,
LMFAO,395,z13rjxk5ylidyrerg04cgvfoknjlybzs4,ZeDesXiA AIliVe,2014-09-19T17:47:37.826000,&#8220,1,,,,,,,,,,,,,
